The African linsangs also known as Oyans are two species classified in the mammalian subfamily Viverrinae in the family Viverridae. There is one genus Poiana.Both linsang genera (Poiana and the Asian Prionodon) were formerly placed in the subfamily Viverrinae (of Viverridae) along with several other genera but recent research suggests that their actual relationships may be somewhat different.	Animal
Dendronephthya klunzingeri is a species of soft coral in the family Nephtheidae.This species is divaricate with discontinuous contours. Each bundle has 10 to 12 polyps. The branching lobes have sizable bunches.	Animal
The Grey-and-buff Woodpecker (Hemicircus concretus) is a species of bird in the Picidae family.It is found in Brunei Indonesia Malaysia Myanmar Singapore and Thailand.Its natural habitats are subtropical or tropical moist lowland forests and subtropical or tropical moist montane forests.	Animal
The Yellow-legged Tinamou (Crypturellus noctivagus) is a species of tinamou found in wooded and shrubby habitats in tropical and subtropical eastern Brazil. This superficially quail-like bird has a grey-brown plumage and two easily separated subspecies. It has declined due to human activities and is therefore listed as Near Threatened by the IUCN.	Animal
Rhescyntis is a genus of moths in the Saturniidae family.	Animal
The Northern White-crowned Shrike or White-rumped Shrike (Eurocephalus rueppelli) is a shrike found in dry thornbush semi-desert and open acacia woodland in east Africa from southeastern Sudan and southern Ethiopia to Tanzania. Its binomial name commemorates the German naturalist and explorer Eduard Rüppell.	Animal
The Indian Cupid (Chilades parrhasius) is a small butterfly that belongs to the Lycaenids or Blues family. It is found from Sri Lanka and India to southern Iran central and eastern Saudi Arabia the United Arab Emirates Yemen and Oman.	Animal
Lissotesta gittenbergeri is a species of sea snail a marine gastropod mollusk unassigned in the superfamily Seguenzioidea.	Animal
Lasioderma hemiptychoides is a species of beetles in the genus Lasioderma of the family Anobiidae.	Animal
Hypselodoris rosans is a species of colourful sea slug or dorid nudibranch a marine gastropod mollusk in the family Chromodorididae.	Animal
William B. Black was the Republican member of the Illinois House of Representatives representing the 104th district from 1986 until 2011. He was the Deputy Republican Leader.In 2007 Black had announced his plans to retire at the end of that term but he entered the race for re-election after the Republican nominee Scott Eisenhouer withdrew his candidacy. In November 2008 Black is re-elected to office defeating Democrat Lori DeYoung of Fithian Illinois.	OfficeHolder
Martha Van Rensselaer (June 21 1864 – May 26 1932) was a founding co-director of Cornell University’s New York State College of Home Economics now the New York State College of Human Ecology and served as an educator and leading proponent of applying science to improve the quality of life in the home. She called this new field “domestic science” using rigorous scientific research to understand and improve many key aspects of homemaking.	OfficeHolder
Sir Nevile Meyrick Henderson KCMG (10 June 1882 – 30 December 1942) was the third child of Robert and Emma Henderson and was born at Sedgwick Park near Horsham West Sussex. He was educated at Eton College and joined the Diplomatic Service in 1905. He was Ambassador of Great Britain to Germany from 1937 to 1939 and believed that Adolf Hitler could be controlled and pushed toward peace and cooperation with the Western powers.	OfficeHolder
Charles Thomson Ritchie 1st Baron Ritchie of Dundee PC (19 November 1838 – 9 January 1906) was a British businessman and Conservative politician who sat in the House of Commons from 1874 until 1905 when he was raised to the peerage. He served as Home Secretary from 1900 to 1902 and as Chancellor of the Exchequer from 1902 to 1903.	OfficeHolder
V. V. Rajan Chellappa is an Indian Politician and incumbent Mayor of Madurai Corporation. As a cadre of All India Anna Dravida Munnetra Kazhagam party he previously served as a member of Rajya Sabha. from 1992 - 1998.AIADMK's V.V. Rajan Chellappa who polled 312226 votes defeated his nearest rival P. Packianathan of the DMK who secured 138329 votes for Madurai Mayor in October 2011.	OfficeHolder
Pat Breen (born 21 March 1957) is an Irish Fine Gael politician. He has been a Teachta Dála (TD) for the Clare constituency since 2002.Having been a member of Clare County Council and the Vocational Educational Committee from June 1999 to 2002 Breen was first elected to Dáil Éireann at the 2002 general election.	OfficeHolder
Marike de Klerk (17 November 1937 – 4 December 2001) was the First Lady of South Africa as the wife of State President Frederik Willem de Klerk from 1989 to 1994. She was also a politician of the former governing National Party in her own right.	OfficeHolder
James McCosh Clark (12 August 1833 – 26 January 1898) was Mayor of Auckland in the 1880s. He was a successful businessman until many of his ventures failed during the depression of the 1880s which caused him to return to England for the last decade of his life. He was the son of Archibald Clark.	OfficeHolder
Linda Runbeck (born June 11 1946) is a Minnesota politician and member of the Minnesota House of Representatives. A member of the Republican Party of Minnesota she represents District 38A which includes all or portions of Anoka and Washington counties in the northern Twin Cities metropolitan area. She and her husband are also co-owners of Braham Monument Company in Braham.	OfficeHolder
William Mayrant (March 8 1765 – January 23 1832) was a U.S. Representative from South Carolina.William Mayrant was elected in 1814 as a Democratic-Republican to the Fourteenth Congress and served until his resignation on October 21 1816 (March 4 1815-October 21 1816). He was elected to his first and only term as a member of the US House of Representatives from his home at Stateburg near what is now Sumter SC. He represented South Carolina's 9th congressional district.	OfficeHolder
Eduardo Georgetti (October 11 1866 – 1937) was an agriculturist businessman philanthropist and politician. Georgetti who came from a family of prosperous land owners became one of Puerto Rico's wealthiest sugar barons and benefactors. In 1917 he became the first Vice-president of the Puerto Rican Senate.	OfficeHolder
Ezlynn Deraniyagala (1908 – 1973) was a Sri Lankan barrister and feminist who was the first female Sri Lankan barrister. She was the long-time president of the All-Ceylon Women's Conference and served as the 5th President of the International Alliance of Women from 1958 to 1964.	OfficeHolder
José da Câmara Teles (1712;Lisbon-1757;Lisbon) member of the Azorean dynastic Gonçalves da Câmara family he was son of Luís Manuel da Câmara third Count of Ribeira Grande and made 13th Donatary-Captain of the island of São Miguel following his father's death (who never received the title directly). An absentee captain hew was forced to return to the island by the King.	OfficeHolder
Sir Brenton Halliburton (December 27 1774 – July 16 1860) was the eighth Chief Justice of the Supreme Court of Nova Scotia. His portrait was done in 1849 by Albert Gallatin Hoit. Nova Scotian artist William Valentine painted Haliburton's portrait.	OfficeHolder
Brian S. King is an American politician and a Democratic member of the Utah House of Representatives representing District 28 since January 1 2009.	OfficeHolder
William Henry Thompson (December 14 1853 – June 6 1937) was a Nebraska Democratic Party politician.Born in Perrysville Ohio he attended Upper Iowa University in Fayette Iowa from 1872 to 1875 then graduated from the University of Iowa law school in 1877 being admitted to the bar the same year. He started practicing law in what was then known as Brush Creek Iowa but is now known as Arlington Iowa. He moved to Grand Island Nebraska in 1881 practiced law and did some banking as well.	OfficeHolder
Mem de Sá (c. 1500 – 2 March 1572) was a Governor-General of the Portuguese colony of Brazil from 1557-1572.He was born in Coimbra Kingdom of Portugal around 1500 the year of discovery of Brazil by a naval fleet commanded by Pedro Álvares Cabral. He was nominated the third Governor-General of Brazil in 1556 succeeding Duarte da Costa who was Governor-General from 1553 to 1557. The seat of the government was Salvador in the present-day state of Bahia.	OfficeHolder
Charles Calhoun Charlie Dail (January 11 1909–July 13 1968) was an American Democratic politician from San Diego California. He served three terms on the San Diego City Council and two terms as the 27th Mayor of San Diego.	OfficeHolder
George Prudham PC (February 27 1904 – August 24 1974) was a Canadian politician.Born in Kilbride Ontario he was elected to the Canadian House of Commons representing the riding of Edmonton West in the 1949 federal election. A Liberal he was re-elected in 1953. In 1950 he was the Parliamentary Assistant to the Minister of Resources and Development. From 1950 to 1957 he was the Minister of Mines and Technical Surveys.	OfficeHolder
Edward Richard Russell 1st Baron Russell of Liverpool (9 August 1834 - 20 February 1920) was a British journalist and Liberal politician.Russell was a newspaper man who also involved himself in politics. Born in London he was largely self-made rising to become Editor of the Liverpool Daily Post a position he held for almost fifty years. He is reputed to have been a man of great ability with high religious and moral standards.	OfficeHolder
Prematilaka Mapitigama also known as K. W. M. P. Mapitigama (January 7 1930 – April 14 2012) (Sinhala: ප්‍රේමතිලක මාපිටිගම) was a senior Sri Lankan civil servant author and a publisher. As the Secretary to President J. R. Jayewardene Mapitigama was one of the highest ranking public servants in the government of Sri Lanka. At the time of his death he was serving as the Secretary General of J.R. Jayewardene Center at 191 Dharmapala Mawatha Colombo 7. Mapitigama succeeded W.M. P. B.	OfficeHolder
Mark Leonard Litchman Jr. (born April 14 1925) is a former politician in the American state of Washington.Born in Seattle he is the son of prominent lawyer Mark M. Litchman. He attended the University of Washington in sociology and with an LL.B. A veteran of the United States Navy he is an attorney and former president of a real estate firm.Litchman was elected to the Washington House of Representatives in 1955 for district 45 (parts of King County) as a Democrat. He served until 1973.	OfficeHolder
Joel J. Johnson (March 30 1923 – April 6 2009) is a former Democratic member of the Pennsylvania House of Representatives.	OfficeHolder
Edward John Littleton 1st Baron Hatherton PC FRS (18 March 1791 – 4 May 1863) was a British politician of first the Canningite Tories and later the Whigs. He had a long political career active in each of the Houses of Parliament in turn over a period of forty years. He was closely involved in a number of major reforms particularly Catholic Emancipation the Truck Act of 1831 the Parliamentary Boundaries Act 1832 and the Municipal Corporations Act 1835.	OfficeHolder
Howard Russell Pawley PC OC OM (born November 21 1934) is a Canadian politician and professor who was the 18th Premier of Manitoba from 1981 to 1988.	OfficeHolder
Barbara J. Barb Goodwin (born January 25 1949) is a Minnesota politician and member of the Minnesota Senate. A member of the Minnesota Democratic–Farmer–Labor Party (DFL) she represents District 41 which includes portions of Anoka Hennepin and Ramsey counties in the northern Twin Cities metropolitan area.	OfficeHolder
Luis Bárcenas Gutiérrez (born October 22 1957 in Huelva Spain) is a Spanish politician in the Partido Popular (PP People's Party). A former senator and party Treasurer he has been embroiled in political corruption scandals and was imprisoned in 2013 pending trial.	OfficeHolder
Richard A. Davey is an American attorney and transportation executive who has served as the Massachusetts Secretary of Transportation since September 2 2011.	OfficeHolder
Dr. Lee Boon Yang (simplified Chinese: 李文献; traditional Chinese: 李文獻; pinyin: Lǐ Wénxiàn; Pe̍h-ōe-jī: Lí Bûn-hiàn; born 1 October 1947) is a former Singaporean politician. A member of the governing People's Action Party (PAP) he served in the Cabinet from July 1991 to April 2009 in various portfolios including Minister for Defence Minister for Manpower and Minister for Information Communications and the Arts. He was also a Member of Parliament (MP) for Jalan Besar GRC from 1984 to 2011.	OfficeHolder
Arumugam Sinnaththurai Thurairajah Raviharan is a Sri Lankan Tamil politician and provincial councillor.Raviharan contested the 2013 provincial council election as one of the Tamil National Alliance's candidates in Mullaitivu District and was elected to the Northern Provincial Council. After the election he was appointed to assist the Minister of Fisheries Transport Trade and Rural Development on fisheries. He took his oath as provincial councillor in front of Chief Minister C. V.	OfficeHolder
Gilles Pouliot (born May 25 1942) is a former politician in Ontario Canada. He served as a member of the Ontario legislature from 1985 to 1999 representing the Northern Ontario riding of Lake Nipigon for the New Democratic Party.	OfficeHolder
Christopher Campbell Ward (born June 21 1949) is a former politician in Ontario Canada. He served in the Legislative Assembly of Ontario as a Liberal from 1985 to 1990 and was a cabinet minister in the government of David Peterson.	OfficeHolder
Habib Bourguiba (Arabic: الحبيب بورقيبة‎ Ḥabīb Būrqībah; full name: Habib Ben Ali Bourguiba; 3 August 1903 – 6 April 2000) was a Tunisian statesman who became the country's first President of the Republic of Tunisia from 25 July 1957 to 7 November 1987.Having worked as a lawyer in France in the 1920s he returned to Tunisia and started being more active in the country's nationalist movement.	OfficeHolder
Benjamin Ruggles (February 21 1783 – September 2 1857) was a National Republican and Whig politician from Ohio. He served in the U.S. Senate.	OfficeHolder
Toussaint Pothier (May 16 1771 – October 22 1845) was a businessman seigneur and political figure in Lower Canada.He was born Jean-Baptiste Pothier in Montreal in 1771 the son of Louis-Toussaint Pothier a merchant and one of the founders of the North West Company. He worked for the Michilimackinac Company a fur trading company and later for its successor the South West Fur Company.	OfficeHolder
Brian K. Krolicki (born December 31 1960) is an American politician. He is the 33rd and current Lieutenant Governor of Nevada elected in 2006. As the Lieutenant Governor he presides over the Nevada State Senate chairs the Commission on Tourism and serves on the State Board of Transportation and the Reno Tahoe Winter Games Coalition. Previously he served two terms as the Nevada State Treasurer. He is a member of the Republican Party.	OfficeHolder
Marie Montpetit is a Canadian politician in Quebec who was elected to the National Assembly of Quebec in the 2014 election. She represents the electoral district of Crémazie as a member of the Quebec Liberal Party.Prior to her election to the legislature Montpetit worked for the provincial Ministry of Health and Social Services and the World Health Organization.	OfficeHolder
Salim Hemed Khamis (born 20 September 1951 – 28 March 2013[citation needed]) was a Tanzanian CUF politician and Member of Parliament for Chambani constituency since 2010.	OfficeHolder
John Harvard PC O.M. (born June 4 1938 in Glenboro Manitoba) is a journalist politician and office holder in Manitoba Canada. He served as a federal Member of Parliament from 1988 to 2004 and was appointed the 23rd Lieutenant Governor of Manitoba just before Canada's 2004 federal election. Harvard was a broadcast journalist from 1957 to 1988.	OfficeHolder
David William Gordon (February 27 1832 – February 19 1893) was a Canadian politician from British Columbia.Gordon was born in Camden Township Upper Canada the son of Michael Gordon. He went to California in 1856 and then moved to British Columbia in 1858 where he established himself as a professional architect and builder in Nanaimo British Columbia.	OfficeHolder
Philippe Sudré Dartiguenave (6 April 1863 – 26 July 1926) was a Haitian political figure.	OfficeHolder
Daniel H. Boman (born December 7 1974) is a member of the Alabama House of Representatives representing the 16th District.	OfficeHolder
Sylvain Pagé (born January 9 1961 in Mont-Laurier Quebec) is a Quebec politician. He is the current Member of National Assembly of Quebec for the riding of Labelle in the Laurentians. He is a member of the Parti Québécois.Pagé received a certificate in business management at HEC Montreal in 1980. He was the founder of Boutique Plein Air and worked for 17 years for that company. He was also an insurance broker in the Outaouais.Pagé was a chair of the YES mouvement in the 1980 referendum.	OfficeHolder
Twelfth Assembly of Tamil Nadu was instituted after the victory of AIADMK and allies in the 2001 state assembly election. O. Panneerselvam officially became the 13th and J. Jayalalithaa became the 14th Chief Minister of Tamil Nadu due to the election. Even though Jayalalithaa was the Chief Minister between May 14 and September 21 of 2001 the Supreme Court of India declared that she did not legally hold the post due to corruption charges from her previous Chief ministership.	OfficeHolder
Albert Sommers is an American politician and a Republican member of the Wyoming House of Representatives representing District 20 since January 8 2013.	OfficeHolder
Natsagiin Udval (Mongolian: Нацагийн Удвал) is a Mongolian politician. She has been the secretary general of the Mongolian People's Revolutionary Party from 2010. She is the country's Health Minister. She was a candidate for the Mongolian presidential election 2013 being the first woman to do so.	OfficeHolder
Miroslav Tuđman (25 May 1946) is a Croatian scientist and politician the son of the first president Franjo Tuđman and his wife Ankica Tuđman.Tuđman was born in Belgrade (then PR Serbia FPR Yugoslavia) where he completed grade school before he moved with his family to Zagreb in 1961. He was born on his parents 1st anniversary. He was named Miroslav for Miroslav Krleža that was adored by his father at that period.	OfficeHolder
Miguel d’Escoto Brockmann born in Los Angeles USA on February 5 1933 is a Nicaraguan diplomat politician and suspended Catholic priest of the Maryknoll congregation of priests. He was recently nominated as Libyan Representative to the UN a request which is currently pending. As the President of the United Nations General Assembly from September 2008 to September 2009 he presided over the 63rd Session of the United Nations General Assembly.	OfficeHolder
Noé E. (Noah) Chevrier (April 27 1846 – October 9 1911) was a clothier furrier and political figure in Manitoba Canada. He sat for Winnipeg division in the Senate of Canada from 1909 to 1911.He was born in Rigaud Canada East the son of Alexandre Gauthier and Mathilde Chevrier and was educated there.	OfficeHolder
Harold F. Mowery Jr. (January 4 1930 – March 3 2014) was a Republican member of the Pennsylvania State Senate. He also represented the 87th legislative district in the Pennsylvania House of Representatives from 1977 to 1990.Mowery graduated from Mechanicsburg High School. He graduated from Dickinson College with degrees in economics and psychology before entering the insurance business in 1954.	OfficeHolder
Edward Cary Walthall (April 4 1831 – April 21 1898) was a general in the Confederate States Army during the American Civil War and a postbellum United States Senator from Mississippi.	OfficeHolder
Richard J. Spike Carey (January 7 1929 - July 19 2013) was an American politician from Maine. Carey served as the Mayor of Waterville Maine from 1970 to 1978. From 1967 to 1978 Carey also represented Waterville in the Maine House of Representatives. He served in the Maine Senate from 1992 to 2000. In 2004 he ran again for the State Senate against incumbent Chandler Woodcock and lost.	OfficeHolder
Jennette B. Bradley of Columbus Ohio is an American politician of the Republican party and served as Lieutenant Governor of Ohio from 2003 to 2005 and Ohio State Treasurer from 2005 to 2007.	OfficeHolder
Robert Bernard Reich (/ˈraɪʃ/; born June 24 1946) is an American political economist professor author and political commentator. He served in the administrations of Presidents Gerald Ford and Jimmy Carter and was Secretary of Labor under President Bill Clinton from 1993 to 1997.Reich is currently Chancellor's Professor of Public Policy at the Goldman School of Public Policy at the University of California Berkeley. He was formerly a professor at Harvard University's John F.	OfficeHolder
Nathan Nate Kleinman is a human rights activist and political organizer. He is noted for undertaking two political fasts running for Congress as the first Occupy candidate and for his role as a top aide to former Congressman Joe Sestak during his 2010 U.S. Senate campaign. He is an active participant in the Occupy movement and was a candidate for U.S. Congress in the 13th District of Pennsylvania for the 2012 election.	OfficeHolder
Ralph M. Hughes (born April 17 1948) is an American politician who represented district 40 in the Maryland State Senate from 1991 to 2007 and a member of the Maryland House of Delegates from the same district from 1983 to 1991.	OfficeHolder
Lucia Žitňanská (born 03.06.1964) is a Slovak politician (SDKU) and member of National Council of the Slovak Republic. In 2006 she served as deputy prime minister and Minister of Justice of Slovakia and in 2010 until 2012 she again served as Minister of Justice in the cabinet of Iveta Radičová.She is married and has three children.	OfficeHolder
William Henry Hodgkins (June 9 1840-September 24 1905) was an American politician who served in the Massachusetts State Senate as a member and President of the Somerville Massachusetts Common Council and as the eighth Mayor of Somerville Massachusetts.	OfficeHolder
James Francis Mbatia (born 10 June 1964) is a Tanzanian NCCR–Mageuzi politician and a nominated Member of Parliament constituency since 2012.	OfficeHolder
Larry B. Wiley is a Democratic member of the Utah State House of Representatives representing the 31st District since his appointment in January 2005. Wiley and his wife Karen have five children.	OfficeHolder
Larry Paul Hibbard (born 1945) is a Republican member of the Kansas House of Representatives representing the 13th district (Toronto Kansas in Woodson County Kansas) since 2013.	OfficeHolder
The Non-Importation Act was an act passed by the United States Congress on April 18 1806 which forbade the importation of certain British goods in an attempt to coerce Great Britain to suspend its impressment of American sailors and to respect American sovereignty and neutrality on the high seas. This was the first attempt of President Thomas Jefferson's administration to respond economically instead of militarily to the British actions.	OfficeHolder
Tien Hung-mao (Chinese: 田弘茂; pinyin: Tián Hóngmào) is a politician in the Republic of China. He was the Minister of Foreign Affairs in 20 May 2000 until 1 February 2002.	OfficeHolder
Jitendra Prasada (12 November 1938–16 January 2001) was an Indian politician and a former Vice-President of the Indian National Congress. He was also the Political Advisor to two Prime Ministers of India Rajiv Gandhi in 1991 and P V Narasimha Rao in 1994.Jitendra Prasad fought Congress Party's presidential election against Sonia Gandhi on 9 November 2000 but was defeated. He died on 16 January 2001 in New Delhi after a brief illness.	OfficeHolder
Szumiłowo [ʂumiˈwɔvɔ] is a village in the administrative district of Gmina Radzyń Chełmiński within Grudziądz County Kuyavian-Pomeranian Voivodeship in north-central Poland. It lies approximately 4 kilometres (2 mi) north-east of Radzyń Chełmiński 16 km (10 mi) south-east of Grudziądz and 48 km (30 mi) north-east of Toruń.	Village
Chah-e Gachchi (Persian: چاه گچي‎ also Romanized as Chāh-e Gachchī; also known as Chāh-e Gachchī-ye Bālā) is a village in Keybar Rural District Jolgeh Zozan District Khvaf County Razavi Khorasan Province Iran. At the 2006 census its population was 632 in 128 families.	Village
Molenaarsgraaf is a village in the Dutch province of South Holland. It is a part of the municipality of Molenwaard and lies about 11 km west of Gorinchem.In 2001 the village of Molenaarsgraaf had 414 inhabitants.	Village
Podzamcze [pɔˈd͡zamt͡ʂɛ] is a village in the administrative district of Gmina Mełgiew within Świdnik County Lublin Voivodeship in eastern Poland.	Village
Sartal-e Abdarreh (Persian: سرتل ابدره‎ also Romanized as Sartal-e Ābdarreh; also known as Sartal and Sar Tūl) is a village in Tayebi-ye Sarhadi-ye Gharbi Rural District Charusa District Kohgiluyeh County Kohgiluyeh and Boyer-Ahmad Province Iran. At the 2006 census its population was 50 in 10 families.	Village
Kalika is a town and Village Development Committee in Kaski District in the Gandaki Zone of northern-central Nepal. At the time of the 1991 Nepal census it had a population of 4688 persons living in 949 individual households.Thulakot Chitrakot are the historically important places of Kalika VDC.	Village
Błoto [ˈbwɔtɔ] is a village in the administrative district of Gmina Unisław within Chełmno County Kuyavian-Pomeranian Voivodeship in north-central Poland. It lies approximately 6 kilometres (4 mi) north-west of Unisław 14 km (9 mi) south of Chełmno 28 km (17 mi) north-east of Bydgoszcz and 30 km (19 mi) north-west of Toruń. The village has an approximate population of 200.	Village
