,task,entry,dev_performance,test_performance
108,swag,swag_32_87,0.4375,0.253
109,swag,mean,0.43125,0.2672
110,swag,std,0.012499999999999999,0.01963058837630701
111,,,,
112,wino_grande,wino_grande_32_100,0.5625,0.486
113,wino_grande,wino_grande_32_13,0.625,0.492
114,wino_grande,wino_grande_32_21,0.71875,0.49
115,wino_grande,wino_grande_32_42,0.65625,0.474
116,wino_grande,wino_grande_32_87,0.625,0.46
117,wino_grande,mean,0.6375,0.48040000000000005
118,wino_grande,std,0.05077524002897475,0.011959933110180834
119,,,,
120,wiqa,wiqa_32_100,0.5,0.363
121,wiqa,wiqa_32_13,0.46875,0.337
122,wiqa,wiqa_32_21,0.5,0.348
123,wiqa,wiqa_32_42,0.46875,0.335
124,wiqa,wiqa_32_87,0.46875,0.336
125,wiqa,mean,0.48125,0.3438
126,wiqa,std,0.015309310892394864,0.010684568311354451
127,,,,
