,task,entry,dev_performance,test_performance
65,quarel,quarel_32_13,0.46875,0.539568345323741
66,quarel,quarel_32_21,0.625,0.4784172661870504
67,quarel,quarel_32_42,0.53125,0.4100719424460431
68,quarel,quarel_32_87,0.59375,0.460431654676259
69,quarel,mean,0.59375,0.4719424460431655
70,quarel,std,0.09478594305064438,0.04141536104927843
71,,,,
72,quartz-no_knowledge,quartz-no_knowledge_32_100,0.6875,0.4765625
73,quartz-no_knowledge,quartz-no_knowledge_32_13,0.59375,0.5286458333333334
74,quartz-no_knowledge,quartz-no_knowledge_32_21,0.65625,0.5546875
75,quartz-no_knowledge,quartz-no_knowledge_32_42,0.59375,0.46875
76,quartz-no_knowledge,quartz-no_knowledge_32_87,0.53125,0.5442708333333334
77,quartz-no_knowledge,mean,0.6125,0.5145833333333334
78,quartz-no_knowledge,std,0.054486236794258416,0.035309273451413124
79,,,,
80,quartz-with_knowledge,quartz-with_knowledge_32_100,0.6875,0.5052083333333334
81,quartz-with_knowledge,quartz-with_knowledge_32_13,0.59375,0.5494791666666666
82,quartz-with_knowledge,quartz-with_knowledge_32_21,0.625,0.4739583333333333
83,quartz-with_knowledge,quartz-with_knowledge_32_42,0.625,0.4765625
84,quartz-with_knowledge,quartz-with_knowledge_32_87,0.625,0.6067708333333334
85,quartz-with_knowledge,mean,0.63125,0.5223958333333333
86,quartz-with_knowledge,std,0.03061862178478973,0.05018952794436085
87,,,,
88,sciq,sciq_32_100,0.9375,0.8996617812852311
89,sciq,sciq_32_13,0.9375,0.8985343855693348
90,sciq,sciq_32_21,0.9375,0.9323562570462232
91,sciq,sciq_32_42,0.96875,0.895152198421646
92,sciq,sciq_32_87,0.96875,0.915445321307779
93,sciq,mean,0.95,0.9082299887260428
94,sciq,std,0.015309310892394862,0.013946937627230751
95,,,,
96,superglue-copa,superglue-copa_32_100,0.71875,0.48
97,superglue-copa,superglue-copa_32_13,0.6875,0.55
98,superglue-copa,superglue-copa_32_21,0.65625,0.49
99,superglue-copa,superglue-copa_32_42,0.59375,0.5
100,superglue-copa,superglue-copa_32_87,0.8125,0.6
101,superglue-copa,mean,0.69375,0.524
102,superglue-copa,std,0.0723489806424389,0.04498888751680797
103,,,,
104,swag,swag_32_100,0.4375,0.296
105,swag,swag_32_13,0.4375,0.313
106,swag,swag_32_21,0.4375,0.326
107,swag,swag_32_42,0.40625,0.333
108,swag,swag_32_87,0.46875,0.317
109,swag,mean,0.4375,0.317
110,swag,std,0.01976423537605237,0.012601587201618702
111,,,,
112,wino_grande,wino_grande_32_100,0.59375,0.513
113,wino_grande,wino_grande_32_13,0.75,0.509
114,wino_grande,wino_grande_32_21,0.75,0.493
115,wino_grande,wino_grande_32_42,0.59375,0.485
116,wino_grande,wino_grande_32_87,0.625,0.486
117,wino_grande,mean,0.6625,0.4972
118,wino_grande,std,0.07234898064243891,0.011668761716651868
119,,,,
120,wiqa,wiqa_32_100,0.53125,0.464
121,wiqa,wiqa_32_13,0.5625,0.442
122,wiqa,wiqa_32_21,0.53125,0.45
123,wiqa,wiqa_32_42,0.53125,0.364
124,wiqa,wiqa_32_87,0.59375,0.443
125,wiqa,mean,0.55,0.43260000000000004
126,wiqa,std,0.025,0.03518863452877933
127,,,,
